VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
TOLLAINCOURT;6;12;Tollaincourt;tollaincourt;[5.723248999458162, 48.09449380133332];5.723248999;48.0944938;88320;88475
TOLLENT;2;37;Tollent;tollent;[2.013801585261122, 50.27758723620254];2.013801585;50.27758724;62390;62822
TOMBLAINE;790;683;Tomblaine;tomblaine;[6.22129283301565, 48.68595415282759];6.221292833;48.68595415;54510;54526
TOMINO;7;19;Tomino;tomino;[9.446301451537435, 42.94401870669552];9.446301452;42.94401871;20248;2B327
TONNAC;9;53;Tonnac;tonnac;[1.853010942034764, 44.07174308343105];1.853010942;44.07174308;81170;81300
TONNAY-BOUTONNE;84;256;Tonnay-Boutonne;tonnay boutonne;[-0.710979318463905, 45.97489073379049];-0.710979318;45.97489073;17380;17448
TONNAY-CHARENTE;913;2011;Tonnay-Charente;thonnay charente;[-0.8744120673162201, 45.963376644491625];-0.874412067;45.96337664;17430;17449
TONNEINS;633;1494;Tonneins;toneins;[0.32490575014473405, 44.38367849965256];0.32490575;44.3836785;47400;47310
TONNERRE;404;626;Tonnerre;tonnerre;[3.977442167287255, 47.84110445040906];3.977442167;47.84110445;89700;89418
TONNEVILLE;61;148;;tonneville;[-1.719415656043684, 49.64137518921305];-1.719415656;49.64137519;50460;50600
TONNOY;116;104;Tonnoy;tonnoy;[6.259318040191523, 48.55450264643153];6.25931804;48.55450265;54210;54527
TORCE;52;445;Torcé;torce;[-1.271897162035267, 48.06102043004237];-1.271897162;48.06102043;35370;35338
TORCE-EN-VALLEE;114;265;Torcé-en-Vallée;torce en valle;[0.39195616258027705, 48.13228792991755];0.391956163;48.13228793;72110;72359
TORCENAY;19;65;Torcenay;torcenay;[5.469322721865486, 47.81482821960785];5.469322722;47.81482822;52600;52492
TORCE-VIVIERS-EN-CHARNIE;50;308;Torcé-Viviers-en-Charnie;torce vivier en charnie;[-0.271505955190103, 48.09687551418963];-0.271505955;48.09687551;53270;53265
TORCHAMP;22;61;Torchamp;torchamp;[-0.674763032313014, 48.53960801855444];-0.674763032;48.53960802;61330;61487
TORCHEFELON;33;276;Torchefelon;torchefelon;[5.402822376832094, 45.51892936322199];5.402822377;45.51892936;38690;38508
TORCHEVILLE;6;135;Torcheville;torcheville;[6.848351997774159, 48.90519391001767];6.848351998;48.90519391;57670;57675
TORCIEU;72;112;Torcieu;torcieu;[5.404002822442757, 45.921250550014285];5.404002822;45.92125055;1230;1421
TORCY;2173;1525;Torcy;torcy;[2.020726909685693, 50.48396683397963];2.02072691;50.48396683;62310;62823
TORCY-EN-VALOIS;8;72;Torcy-en-Valois;torcy en valois;[3.273588396469081, 49.08286380753178];3.273588396;49.08286381;2810;2744
TORCY-ET-POULIGNY;14;53;Torcy-et-Pouligny;torcy et pouligny;[4.236126009712322, 47.497400350175056];4.23612601;47.49740035;21460;21640
TORCY-LE-GRAND;80;241;Torcy-le-Grand;torcy le grand;[1.177192858534315, 49.79437857581568];1.177192859;49.79437858;76590;76697
TORDERES;30;61;Tordères;torderes;[2.759494567706597, 42.56552082722269];2.759494568;42.56552083;66300;66211
TORDOUET;17;79;;tordouet;[0.32192389038867303, 49.042659829679714];0.32192389;49.04265983;14290;14693
TORFOU;113;270;Torfou;torfou;[2.234472045873927, 48.53204942675463];2.234472046;48.53204943;91730;91619
TORIGNI-SUR-VIRE;84;245;;torigni sur vire;[-0.9828147086165491, 49.03198791446154];-0.982814709;49.03198791;50160;50601
TORNAC;68;205;Tornac;tornac;[3.985053496890918, 44.01863210055284];3.985053497;44.0186321;30140;30330
TORNAY;4;12;Tornay;tornay;[5.598731224243426, 47.69404879676762];5.598731224;47.6940488;52500;52493
TORPES;126;328;Torpes;torpes;[5.335464363069668, 46.83901982930427];5.335464363;46.83901983;71270;71541
TORREILLES;897;1417;Torreilles;torreilles;[3.008606144316758, 42.75339246864191];3.008606144;42.75339247;66440;66212
TORSAC;63;221;Torsac;torsac;[0.208774743636638, 45.56904205877516];0.208774744;45.56904206;16410;16382
TORSIAC;1;12;Torsiac;torsiac;[3.198068194252273, 45.35207997179452];3.198068194;45.35207997;43450;43247
TORTEBESSE;0;17;Tortebesse;tortebesse;[2.659621653678642, 45.72736578264246];2.659621654;45.72736578;63470;63433
TORTEFONTAINE;14;56;Tortefontaine;tortefontaine;[1.9148333386703331, 50.335491855504024];1.914833339;50.33549186;62140;62824
TORTEQUESNE;57;147;Tortequesne;tortequesne;[3.032560814169424, 50.29092299886069];3.032560814;50.290923;62490;62825
TORTERON;90;199;Torteron;torteron;[2.983497030120374, 47.009472691972185];2.98349703;47.00947269;18320;18265
TORTEVAL-QUESNAY;0;2;;torteval quesay;[-0.7300390041807361, 49.14981308526137];-0.730039004;49.14981309;14240;14695
TORTEZAIS;32;71;Tortezais;tortezais;[2.873407214192339, 46.44562525788214];2.873407214;46.44562526;3430;3285
TORTISAMBERT;11;40;;tortisambert;[0.11493834990024301, 48.964185624867454];0.11493835;48.96418562;14140;14696
TORVILLIERS;110;129;Torvilliers;torvillier;[3.9721712763868022, 48.275493467919176];3.972171276;48.27549347;10440;10381
TORXE;26;49;Torxé;torxe;[-0.637755810703708, 45.960969675585176];-0.637755811;45.96096968;17380;17450
TOSNY;52;116;;tosny;[1.3634856126205221, 49.22339181189233];1.363485613;49.22339181;27700;27647
TOSSE;264;428;Tosse;tosse;[-1.317233871552729, 43.697817044306];-1.317233872;43.69781704;40230;40317
TOSSIAT;83;172;Tossiat;otossiat;[5.30400055921683, 46.138479015750804];5.304000559;46.13847902;1250;1422
TOTAINVILLE;13;40;Totainville;totainville;[5.984205903944357, 48.32636373060834];5.984205904;48.32636373;88500;88476
TOTES;111;243;Tôtes;totes;[1.042613629633065, 49.6835299658045];1.04261363;49.68352997;76890;76700
TOUCHAY;22;119;Touchay;touchay;[2.210193887469188, 46.715190037178516];2.210193887;46.71519004;18160;18266
TOUCY;244;766;Toucy;toucy;[3.293728490022728, 47.73356077190851];3.29372849;47.73356077;89130;89419
TOUDON;63;75;Toudon;toudon;[7.108407706163251, 43.891464192056496];7.108407706;43.89146419;6830;6141
TOUET-DE-L'ESCARENE;32;69;Touët-de-l'Escarène;touet de l escarene;[7.377992104131867, 43.8520343233768];7.377992104;43.85203432;6440;6142
TOUET-SUR-VAR;48;136;Touët-sur-Var;touet sur var;[7.013476400839642, 43.94331234837441];7.013476401;43.94331235;6710;6143
TOUFFAILLES;57;188;Touffailles;touffailles;[1.038059649345798, 44.27554781345184];1.038059649;44.27554781;82190;82182
TOUFFLERS;350;409;Toufflers;toufflers;[3.233309648093273, 50.66095406413934];3.233309648;50.66095406;59390;59598
TOUFFREVILLE;80;134;Touffreville;touffreville;[1.436073854300171, 49.34434757170615];1.436073854;49.34434757;27440;27649
TOUFFREVILLE-LA-CORBELINE;71;159;Touffreville-la-Corbeline;touffreville la corbeline;[0.7640463181018261, 49.584592504868425];0.764046318;49.5845925;76190;76702
TOUGET;58;112;Touget;touget;[0.9180635492022321, 43.686807543669815];0.918063549;43.68680754;32430;32448
TOUILLE;11;79;Touille;touille;[0.981777860358617, 43.08359339021886];0.98177786;43.08359339;31260;31554
TOUILLON;137;93;Touillon;touilln;[4.4365804324053375, 47.6589160744952];4.436580432;47.65891607;21500;21641
TOUILLON-ET-LOUTELET;29;35;Touillon-et-Loutelet;le touillon et loutelet;[6.352589376924609, 46.79401310705163];6.352589377;46.79401311;25370;25565
TOUJOUSE;21;75;Toujouse;toujouse;[-0.178398036084351, 43.82190029585652];-0.178398036;43.8219003;32240;32449
TOUL;1164;1817;Toul;toul;[5.895084495346052, 48.686546393691586];5.895084495;48.68654639;54200;54528
TOULAUD;95;412;Toulaud;toulaud;[4.792711258431263, 44.90218165612328];4.792711258;44.90218166;7130;7323
TOULENNE;228;417;Toulenne;toulene;[-0.27520274349720003, 44.5644281695736];-0.275202743;44.56442817;33210;33533
TOULIGNY;4;25;Touligny;touligny;[4.614993830821963, 49.676725657727914];4.614993831;49.67672566;8430;8454
TOULIS-ET-ATTENCOURT;10;24;Toulis-et-Attencourt;toulis et attencourt;[3.750528834273513, 49.697026052319124];3.750528834;49.69702605;2250;2745
TOULON;26501;15040;Toulon;toulon;[5.932396342490444, 43.13615897280794];5.932396342;43.13615897;83000/83100/83200;83137
TOULONJAC;22;142;Toulonjac;toulonjac;[1.998657108237357, 44.38042966899482];1.998657108;44.38042967;12200;12281
TOULON-SUR-ALLIER;72;228;Toulon-sur-Allier;toulon / allier;[3.377062657670253, 46.51061605002189];3.377062658;46.51061605;3400;3286
TOULON-SUR-ARROUX;61;610;Toulon-sur-Arroux;toulon s/arroux;[4.147739940613007, 46.68265116450506];4.147739941;46.68265116;71320;71542
TOULOUGES;1240;1162;Toulouges;toulouges;[2.824068547763643, 42.66961316905527];2.824068548;42.66961317;66350;66213
TOULOUSE;38582;28917;Toulouse;toulouse;[1.431672933636958, 43.59638143032452];1.431672934;43.59638143;31000/31100/31200/31300/31400/31500;31555
TOULOUSE-LE-CHATEAU;8;51;Toulouse-le-Château;toulouse le chateau;[5.583084133649411, 46.82221288011014];5.583084134;46.82221288;39230;39533
TOULOUZETTE;16;106;Toulouzette;toulouzette;[-0.673971025174339, 43.75520900275841];-0.673971025;43.755209;40250;40318
TOULX-SAINTE-CROIX;21;109;Toulx-Sainte-Croix;toulx sainte croix;[2.217246712433762, 46.291110215006455];2.217246712;46.29111022;23600;23254
TOUQUES;1590;815;Touques;touques;[0.11266994499914601, 49.35360273400124];0.112669945;49.35360273;14800;14699
TOUQUIN;193;212;Touquin;touquin;[3.028789803113546, 48.73305995653943];3.028789803;48.73305996;77131;77469
TOURAILLES;9;39;Tourailles;tourailles;[1.15651693664709, 47.690572377051296];1.156516937;47.69057238;41190;41261
TOURBES;158;295;Tourbes;tourbes;[3.373250631662533, 43.44261287174974];3.373250632;43.44261287;34120;34311
TOURCELLES-CHAUMONT;0;33;Tourcelles-Chaumont;tourcelles chaumont;[4.601607575630047, 49.39805248159619];4.601607576;49.39805248;8400;8455
TOURCOING;10022;8312;Tourcoing;tourcoing;[3.15882757215069, 50.72544189022474];3.158827572;50.72544189;59200;59599
TOUR-DE-FAURE;24;96;Tour-de-Faure;tour de faure;[1.6864655040927512, 44.47631239070077];1.686465504;44.47631239;46330;46320
TOURDUN;6;25;Tourdun;tourdun;[0.16015730738693001, 43.54724865769036];0.160157307;43.54724866;32230;32450
TOUR-EN-BESSIN;28;118;Tour-en-Bessin;tour en bessin;[-0.783768105698709, 49.29391690595601];-0.783768106;49.29391691;14400;14700
TOUR-EN-SOLOGNE;82;279;Tour-en-Sologne;tour  en  sologne;[1.511090716241435, 47.54717198477584];1.511090716;47.54717198;41250;41262
TOURETTE-DU-CHATEAU;16;17;Tourette-du-Château;tourette du chateau;[7.137345114976133, 43.878275207941776];7.137345115;43.87827521;6830;6145
TOURGEVILLE;112;198;Tourgéville;tourgeville;[0.07981577422550301, 49.31790260185619];0.079815774;49.3179026;14800;14701
TOURLAVILLE;1043;1887;;toulaville;[-1.569168052591779, 49.63908453217769];-1.569168053;49.63908453;50110;50602
TOURLIAC;19;41;Tourliac;tourliac;[0.8063860257077821, 44.68421083756664];0.806386026;44.68421084;47210;47311
TOURLY;23;55;Tourly;tourly;[1.942085738053764, 49.220204995313566];1.942085738;49.220205;60240;60640
TOURMIGNIES;94;119;Tourmignies;tourmignies;[3.085060880862501, 50.50416293514546];3.085060881;50.50416294;59551;59600
TOURMONT;61;88;Tourmont;tourmont;[5.666362506294741, 46.866299119534496];5.666362506;46.86629912;39800;39535
TOURNAI-SUR-DIVE;9;68;Tournai-sur-Dive;tournai sur dive;[0.043910828126081006, 48.81067708008607];0.043910828;48.81067708;61160;61490
TOURNAN;58;93;Tournan;tournan;[0.792020449614772, 43.424211200924];0.79202045;43.4242112;32420;32451
TOURNAN-EN-BRIE;956;822;Tournan-en-Brie;tournan en brie;[2.778205669939868, 48.739865817021595];2.77820567;48.73986582;77220;77470
TOURNANS;6;40;Tournans;tournans;[6.312187525086873, 47.399520219561886];6.312187525;47.39952022;25680;25567
TOURNAVAUX;15;47;Tournavaux;tournavaux;[4.783948046836374, 49.87281276380936];4.783948047;49.87281276;8800;8456
TOURNAY-SUR-ODON;23;83;;tournay sur odon;[-0.5829282596779211, 49.0961205952389];-0.58292826;49.0961206;14310;14702
TOURNEBU;16;95;;tournebu;[-0.326299876801024, 48.96333486630967];-0.326299877;48.96333487;14220;14703
TOURNECOUPE;25;70;Tournecoupe;tournecoupe;[0.8275589967178201, 43.86206091278104];0.827558997;43.86206091;32380;32452
TOURNEDOS-BOIS-HUBERT;41;103;Tournedos-Bois-Hubert;tournedos bois hubert;[0.9878645067851121, 49.07399792811762];0.987864507;49.07399793;27180;27650
TOURNEDOS-SUR-SEINE;7;8;;tournedos sur seine;[1.256749530284473, 49.27630363635067];1.25674953;49.27630364;27100;27651
TOURNEFEUILLE;2765;2180;Tournefeuille;tournefeuille;[1.335006977517754, 43.57819185974966];1.335006978;43.57819186;31170;31557
TOURNEFORT;11;39;Tournefort;tournefort;[7.158503150932314, 43.94139887572328];7.158503151;43.94139888;6420;6146
TOURNEHEM-SUR-LA-HEM;61;342;Tournehem-sur-la-Hem;tournehem  sur  la  hem;[2.047691694318184, 50.791621447120036];2.047691694;50.79162145;62890;62827
TOURNEMIRE;37;173;Tournemire;touremire;[3.026817954726557, 43.968680862754034];3.026817955;43.96868086;12250;12282
TOURNES;82;131;Tournes;tournes;[4.639886523429894, 49.79924132459487];4.639886523;49.79924132;8090;8457
TOURNEVILLE;71;67;Tourneville;tourneville;[1.105947427135793, 49.09484840156536];1.105947427;49.0948484;27930;27652
TOURNIERES;4;30;Tournières;tournieres;[-0.9378511018814071, 49.23046659729773];-0.937851102;49.2304666;14330;14705
TOURNISSAN;25;65;Tournissan;tournissan;[2.660225055163378, 43.08400089867392];2.660225055;43.0840009;11220;11392
TOURNOISIS;35;52;Tournoisis;tournoisis;[1.624420493795257, 48.004858869527794];1.624420494;48.00485887;45310;45326
TOURNON;98;208;Tournon;tournon;[6.327392611685011, 45.63779482702658];6.327392612;45.63779483;73460;73297
TOURNON-D'AGENAIS;71;182;Tournon-d'Agenais;tournon d agenais;[0.9960188092851351, 44.392510037597724];0.996018809;44.39251004;47370;47312
TOURNON-SAINT-MARTIN;53;210;Tournon-Saint-Martin;tournon saint martin;[0.9831817641153671, 46.730036497809536];0.983181764;46.7300365;36220;36224
TOURNON-SAINT-PIERRE;28;93;Tournon-Saint-Pierre;tournon saint pierre;[0.946565591010557, 46.761034460508974];0.946565591;46.76103446;37290;37259
TOURNON-SUR-RHONE;522;895;Tournon-sur-Rhône;tournon / rhone;[4.814934742835154, 45.05357343856771];4.814934743;45.05357344;7300;7324
TOURNOUS-DARRE;3;89;Tournous-Darré;tournous darre;[0.35793385432789104, 43.28490302396525];0.357933854;43.28490302;65220;65448
TOURNOUS-DEVANT;3;32;Tournous-Devant;tournous devant;[0.420327450195127, 43.25023638006209];0.42032745;43.25023638;65330;65449
TOURNUS;562;715;Tournus;tournus;[4.900124292058505, 46.56517260153232];4.900124292;46.5651726;71700;71543
TOURNY;98;262;;tourny;[1.5464039470526671, 49.18744682207369];1.546403947;49.18744682;27510;27653
TOUROUVRE;107;309;;touroure;[0.659944291667465, 48.58899263189515];0.659944292;48.58899263;61190;61491
TOUROUZELLE;73;99;Tourouzelle;tourouzelle;[2.727095015477595, 43.247184255990994];2.727095015;43.24718426;11200;11393
TOURREILLES;17;36;Tourreilles;toureilles;[2.169589239122881, 43.020094777088566];2.169589239;43.02009478;11300;11394
TOURRENQUETS;2;43;Tourrenquets;tourrenquets;[0.701313757708754, 43.74915673684091];0.701313758;43.74915674;32390;32453
TOURRETTE-LEVENS;725;1408;Tourrette-Levens;tourrette levens;[7.272556820895744, 43.7860737213052];7.272556821;43.78607372;6690;6147
TOURRETTES;4;8;;tourettes;[6.723783644746797, 43.61405396014237];6.723783645;43.61405396;83440;83138
TOURRIERS;68;197;Tourriers;tourrieres;[0.193998502599621, 45.792970219456905];0.193998503;45.79297022;16560;16383
TOURS;12063;6955;Tours;tours;[0.6965263764166111, 47.39863822805878];0.696526376;47.39863823;37000/37100/37200;37261
TOURS-EN-SAVOIE;0;2;;tours en savoie;[6.461571696930429, 45.66638717916294];6.461571697;45.66638718;73790;73298
TOURS-EN-VIMEU;47;211;Tours-en-Vimeu;tours en vimeux;[1.684264542794845, 50.03531743788808];1.684264543;50.03531744;80210;80765
TOURS-SUR-MARNE;112;232;Tours-sur-Marne;tour sur marne;[4.129273377389469, 49.0525282675748];4.129273377;49.05252827;51150;51576
TOURS-SUR-MEYMONT;30;117;Tours-sur-Meymont;tours / meymont;[3.576217256140611, 45.67402196584873];3.576217256;45.67402197;63590;63434
TOURTENAY;5;40;Tourtenay;tourtenay;[-0.11197025648544601, 47.04679501621711];-0.111970256;47.04679502;79100;79331
TOURTERON;16;26;Tourteron;tourteron;[4.642425196561722, 49.540635402793804];4.642425197;49.5406354;8130;8458
TOURTOIRAC;43;169;Tourtoirac;tourtoirac;[1.055596104347846, 45.27258896252335];1.055596104;45.27258896;24390;24555
TOURTOUR;43;199;Tourtour;tourtour;[6.310682971998806, 43.593580087460815];6.310682972;43.59358009;83690;83139
TOURTOUSE;3;56;Tourtouse;tourtouse;[1.137192872624357, 43.090555845005646];1.137192873;43.09055585;9230;9313
TOURTRES;9;49;Tourtrès;tourtres;[0.418309119769036, 44.510364442654335];0.41830912;44.51036444;47380;47313
TOURTROL;21;86;Tourtrol;tourtrol;[1.7994282136132922, 43.0689607653579];1.799428214;43.06896077;9500;9314
TOURVES;1111;3322;Tourves;tourves;[5.9271570714112825, 43.40880156417097];5.927157071;43.40880156;83170;83140
TOURVILLE-EN-AUGE;22;67;Tourville-en-Auge;tourville en auge;[0.195138987606904, 49.319725849792604];0.195138988;49.31972585;14130;14706
TOURVILLE-LA-CHAPELLE;44;107;;toureville la chapelle;[1.259292197484474, 49.94597820558218];1.259292197;49.94597821;76630;76704
TOURVILLE-LES-IFS;36;102;Tourville-les-Ifs;tourvile les ifs;[0.39999707737219803, 49.712037576354334];0.399997077;49.71203758;76400;76706
TOURVILLE-SUR-ARQUES;79;148;Tourville-sur-Arques;tourville s arques;[1.093189581116937, 49.859712789492214];1.093189581;49.85971279;76550;76707
TOURVILLE-SUR-ODON;87;124;Tourville-sur-Odon;tourville sur odon;[-0.500682712982053, 49.13706519018265];-0.500682713;49.13706519;14210;14707
TOURVILLE-SUR-SIENNE;80;167;Tourville-sur-Sienne;tourville s/ sienne;[-1.526565956156171, 49.050815843909824];-1.526565956;49.05081584;50200;50603
TOURY-LURCY;43;127;Toury-Lurcy;toury lurcy;[3.424322363391082, 46.737349550916306];3.424322363;46.73734955;58300;58293
TOURY-SUR-JOUR;15;41;Toury-sur-Jour;toury sur jour;[3.255090463668188, 46.729128696047965];3.255090464;46.7291287;58240;58294
TOURZEL-RONZIERES;18;38;Tourzel-Ronzières;tourzel ronziere;[3.118200979793994, 45.520763640048806];3.11820098;45.52076364;63320;63435
TOUSSAINT;60;92;Toussaint;toiussaint;[0.43974783787006, 49.736819875860604];0.439747838;49.73681988;76400;76708
TOUSSIEU;212;256;Toussieu;toussieu;[4.981869639082586, 45.65771775035446];4.981869639;45.65771775;69780;69298
TOUSSIEUX;112;103;Toussieux;toussieux;[4.828986106117811, 45.95989829101551];4.828986106;45.95989829;1600;1423
TOUSSON;58;85;Tousson;tousson;[2.457926081909016, 48.34334863458215];2.457926082;48.34334863;77123;77471
TOUSSUS-LE-NOBLE;124;88;Toussus-le-Noble;toussu le noble;[2.117905633904774, 48.746627225158434];2.117905634;48.74662723;78117;78620
TOUTAINVILLE;89;303;Toutainville;tourtainville;[0.45867773196704603, 49.356633152869875];0.458677732;49.35663315;27500;27656
TOUTENANT;14;76;Toutenant;toutenant;[5.114070400236895, 46.870726380511606];5.1140704;46.87072638;71350;71544
TOUTENCOURT;51;135;Toutencourt;toutencourt;[2.465060662033512, 50.045454387114916];2.465060662;50.04545439;80560;80766
TOUTENS;44;56;Toutens;toutens;[1.746250507065578, 43.475289694157546];1.746250507;43.47528969;31460;31558
TOUTLEMONDE;75;123;Toutlemonde;toulemonde;[-0.758446025310142, 47.05741454155949];-0.758446025;47.05741454;49360;49352
TOUTRY;60;97;Toutry;toutry;[4.128369569747514, 47.50146474977721];4.12836957;47.50146475;21460;21642
TOUVERAC;40;194;Touvérac;touverac;[-0.20150384160359103, 45.374087114895424];-0.201503842;45.37408711;16360;16384
TOUVILLE;9;20;Thénouville;touville;[0.7523075877050711, 49.304888336983254];0.752307588;49.30488834;27290;27657
TOUVOIS;142;428;Touvois;touvois;[-1.679690333974313, 46.90650132812995];-1.679690334;46.90650133;44650;44206
TOUVRE;149;199;Touvre;touvre;[0.267862440840594, 45.65818561304828];0.267862441;45.65818561;16600;16385
TOUZAC;21;134;;touzac;[1.059451137815181, 44.496291486648765];1.059451138;44.49629149;46700;46321
TOX;3;14;Tox;tox;[9.442929219055932, 42.24420323306536];9.442929219;42.24420323;20270;2B328
TOY-VIAM;3;14;Toy-Viam;toy viam;[1.930168714985033, 45.64537156341084];1.930168715;45.64537156;19170;19268
TRACY-BOCAGE;23;76;Tracy-Bocage;tracy  bocage;[-0.689428412855516, 49.07263203465177];-0.689428413;49.07263203;14310;14708
TRACY-LE-MONT;211;1310;Tracy-le-Mont;tracy le mont;[3.003679075377087, 49.469047668997916];3.003679075;49.46904767;60170;60641
TRACY-LE-VAL;113;187;Tracy-le-Val;tracy  le  val;[3.013943763686026, 49.49079735339623];3.013943764;49.49079735;60170;60642
TRACY-SUR-LOIRE;111;262;Tracy-sur-Loire;tracy sur loire;[2.913780424551109, 47.328856764262596];2.913780425;47.32885676;58150;58295
TRADES;5;19;;trades;[4.56614765058696, 46.273890149606814];4.566147651;46.27389015;69860;69251
TRAENHEIM;56;56;Traenheim;traenheim;[7.465155186561285, 48.594073583801915];7.465155187;48.59407358;67310;67492
TRAGNY;9;21;Tragny;tragny;[6.373323755521518, 48.95649043476888];6.373323756;48.95649043;57580;57676
TRAINEL;97;209;Traînel;trainel;[3.456560112391266, 48.41409448525477];3.456560112;48.41409449;10400;10382
TRAINOU;411;871;Traînou;trainou;[2.103988599138316, 47.965294991725514];2.103988599;47.96529499;45470;45327
TRAITIEFONTAINE;5;24;Traitiéfontaine;traitiefontaine;[6.095902965516245, 47.421410461344365];6.095902966;47.42141046;70190;70503
TRAIZE;93;311;Traize;traize;[5.736962721820002, 45.67165732859755];5.736962722;45.67165733;73170;73299
TRALAIGUES;2;9;Tralaigues;tralaigues;[2.5939662041300062, 45.90132808368564];2.593966204;45.90132808;63380;63436
TRALONCA;6;15;Tralonca;tralonca;[9.192844635414923, 42.34109401531088];9.192844635;42.34109402;20250;2B329
TRAMAIN;22;172;Tramain;tramain;[-2.388812413379311, 48.399880044249805];-2.388812413;48.39988004;22640;22341
TRAMAYES;98;149;Tramayes;tramayes;[4.603681101607985, 46.30565280478149];4.603681102;46.3056528;71520;71545
TRAMBLY;29;80;Trambly;tramblay;[4.532514008512189, 46.33101841123723];4.532514009;46.33101841;71520;71546
TRAMECOURT;5;6;Tramecourt;tramecourt;[2.152139248847946, 50.469703339961136];2.152139249;50.46970334;62310;62828
TRAMERY;33;38;Tramery;tramery;[3.800589107376516, 49.22264893246329];3.800589107;49.22264893;51170;51577
TRAMEZAIGUES;0;2;Tramezaïgues;tramezaigues;[0.250807124153341, 42.75377063129965];0.250807124;42.75377063;65170;65450
TRAMOLE;62;97;Tramolé;tramole;[5.267716259775086, 45.51361274138471];5.26771626;45.51361274;38300;38512
TRAMONT-EMY;1;6;Tramont-Émy;tramont emy;[5.949246802475387, 48.41351296956153];5.949246802;48.41351297;54115;54529
TRAMONT-LASSUS;3;20;Tramont-Lassus;tramont lassus;[5.966624078198255, 48.40078456010006];5.966624078;48.40078456;54115;54530
TRAMONT-SAINT-ANDRE;9;3;Tramont-Saint-André;tramont saint andre;[5.927489901633113, 48.414361190608034];5.927489902;48.41436119;54115;54531
TRAMOYES;192;224;Tramoyes;tramoyes;[4.963926832500559, 45.8745670311048];4.963926833;45.87456703;1390;1424
TRAMPOT;2;49;Trampot;trampot;[5.442457429948961, 48.35558145243788];5.44245743;48.35558145;88350;88477
TRANCAULT;14;31;Trancault;trancault;[3.532924442852524, 48.37119387785165];3.532924443;48.37119388;10290;10383
TRANCRAINVILLE;23;41;Trancrainville;trancrainville;[1.861509444954697, 48.23781173527511];1.861509445;48.23781174;28310;28392
TRANNES;9;65;Trannes;trannes;[4.599087342297261, 48.30697058505045];4.599087342;48.30697059;10140;10384
TRANQUEVILLE-GRAUX;2;23;Tranqueville-Graux;tranqueville graux;[5.844960952301321, 48.43923163247031];5.844960952;48.43923163;88300;88478
TRANS;15;58;Trans;trans;[-0.308341418341466, 48.283253291465265];-0.308341418;48.28325329;53160;53266
TRANS-EN-PROVENCE;616;1101;Trans-en-Provence;trans en provence;[6.489432529042427, 43.50246842415692];6.489432529;43.50246842;83720;83141
TRANS-LA-FORET;44;139;Trans-la-Forêt;trans la foret;[-1.603692261363061, 48.48785122676996];-1.603692261;48.48785123;35610;35339
TRANS-SUR-ERDRE;72;186;Trans-sur-Erdre;trans sur erdre;[-1.363639546779934, 47.47858009528535];-1.363639547;47.4785801;44440;44207
TRANZAULT;15;145;Tranzault;tranzault;[1.8541130896254652, 46.62204692703198];1.85411309;46.62204693;36230;36226
TRAPPES;1452;1178;Trappes;trappes;[1.9934401431151212, 48.7750019560991];1.993440143;48.77500196;78190;78621
TRASSANEL;2;30;Trassanel;trassanel;[2.44282271412055, 43.34800320966654];2.442822714;43.34800321;11160;11395
TRAUBACH-LE-BAS;36;77;Traubach-le-Bas;traubach le bas;[7.093549860299773, 47.655039000988445];7.09354986;47.655039;68210;68336
TRAUBACH-LE-HAUT;63;117;Traubach-le-Haut;traubach le haut;[7.095656684709483, 47.67060977917594];7.095656685;47.67060978;68210;68337
TRAUSSE;42;71;Trausse;trausse;[2.568551068145224, 43.31821865695982];2.568551068;43.31821866;11160;11396
TRAVAILLAN;58;227;Travaillan;travaillan;[4.908561494070981, 44.18945001187102];4.908561494;44.18945001;84850;84134
TRAVECY;60;154;Travecy;travecy;[3.344818459354419, 49.68582171705734];3.344818459;49.68582172;2800;2746
TRAVERSERES;7;8;Traversères;traverseres;[0.6499653470647591, 43.53106525734563];0.649965347;43.53106526;32450;32454
TRAVES;12;91;Traves;traves;[5.962726424526833, 47.60608949238901];5.962726425;47.60608949;70360;70504
TRAYES;9;34;Trayes;trayes;[-0.48214510069042504, 46.66903938347705];-0.482145101;46.66903938;79240;79332
TREAL;45;142;Tréal;treal;[-2.22970819032162, 47.83297638098618];-2.22970819;47.83297638;56140;56253
TREAUVILLE;59;200;Tréauville;treauville;[-1.823876186420244, 49.53795134155293];-1.823876186;49.53795134;50340;50604
TREBABU;40;89;Trébabu;trebabu;[-4.732929751139727, 48.36988255884927];-4.732929751;48.36988256;29217;29282
TREBAN;16;145;Treban;treban;[2.344867862798676, 44.09159360036252];2.344867863;44.0915936;81190;81302
TREBAS;14;47;Trébas;trebas;[2.488992749906485, 43.95481894831824];2.48899275;43.95481895;81340;81303
TREBEDAN;27;111;;trebedan;[-2.162871102556645, 48.40576399559189];-2.162871103;48.405764;22980;22342
TREBES;550;856;Trèbes;trebes;[2.45954102476648, 43.20546446365058];2.459541025;43.20546446;11800;11397
TREBEURDEN;476;571;Trébeurden;trebeurden;[-3.557692386319655, 48.770777594409594];-3.557692386;48.77077759;22560;22343
TREBONS;30;121;Trébons;trebons;[0.10709393856333001, 43.0950124343153];0.107093939;43.09501243;65200;65451
