VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
SAULCES-CHAMPENOISES;0;2;Saulces-Champenoises;saulces champenoise;[4.504170739872711, 49.4466612892132];4.50417074;49.44666129;8130;8401
SAULCES-MONCLIN;1;4;Saulces-Monclin;saulces monclain;[4.507502127678377, 49.57621594572951];4.507502128;49.57621595;8270;8402
SAULCET;1;0;Saulcet;saulcet;[3.266949217933413, 46.32943104581945];3.266949218;46.32943105;3500;3267
SAULCHERY;0;1;Saulchery;sauchery;[3.312608505091521, 48.97564054791289];3.312608505;48.97564055;2310;2701
SAULCHOY;0;2;Saulchoy;saulchoy;[1.850727883553585, 50.35383633544008];1.850727884;50.35383634;62870;62783
SAULCHOY-SOUS-POIX;0;1;Saulchoy-sous-Poix;saulchoy sous poix;[1.9389074116150042, 49.756979908952914];1.938907412;49.75697991;80290;80728
SAULCY;6;1;Le Saulcy;saulcy;[4.835424397308409, 48.277576959656564];4.835424397;48.27757696;10200;10366
SAULCY-SUR-MEURTHE;1;6;Saulcy-sur-Meurthe;saulcy/ meurthe;[6.94912538655327, 48.24247542429415];6.949125387;48.24247542;88580;88445
SAULES;6;0;Saules;saules;[4.674772918470041, 46.65592005340743];4.674772918;46.65592005;71390;71503
SAULGE;0;213;Saulgé;saulge;[0.8658615791769091, 46.366733090704464];0.865861579;46.36673309;86500;86254
SAULGES;0;1;Jaulges;saulges;[-0.40597810313133603, 47.976112656084716];-0.405978103;47.97611266;53340;53257
SAULGOND;0;170;Saulgond;saulgond;[0.7867145065215011, 45.95637014972917];0.786714507;45.95637015;16420;16363
SAULIEU;0;1;Saulieu;saulieu;[4.231924697835299, 47.284030691467485];4.231924698;47.28403069;21210;21584
SAULNES;135;0;Saulnes;saulnes;[5.826424695369508, 49.529390424871806];5.826424695;49.52939042;54650;54493
SAULNIERES;2;157;Saulnières;saulnires;[-1.577611003679662, 47.91946682210896];-1.577611004;47.91946682;35320;35321
SAULON-LA-CHAPELLE;1;2;Saulon-la-Chapelle;saulon la chapeelle;[5.093857567522455, 47.21068529406983];5.093857568;47.21068529;21910;21585
SAULON-LA-RUE;104;1;Saulon-la-Rue;saulon la rue;[5.050016972986148, 47.226253587214856];5.050016973;47.22625359;21910;21586
SAULT;99;0;Sault;sault;[5.398899566168443, 44.072987602746586];5.398899566;44.0729876;84390;84123
SAULT-DE-NAVAILLES;0;1;Sault-de-Navailles;sault de navailles;[-0.676491082021179, 43.54064151977152];-0.676491082;43.54064152;64300;64510
SAULT-LES-RETHEL;106;5;Sault-lès-Rethel;sault les rethel;[4.356059936324105, 49.48721350381617];4.356059936;49.4872135;8300;8403
SAULT-SAINT-REMY;1;0;Sault-Saint-Remy;sault saint remy;[4.156693103987514, 49.424676580151186];4.156693104;49.42467658;8190;8404
SAULTAIN;0;5;Saultain;saultain;[3.5800416758320033, 50.335080254961056];3.580041676;50.33508025;59990;59557
SAULTY;0;1;Saulty;saulty;[2.524704600579277, 50.21182041215959];2.524704601;50.21182041;62158;62784
SAULX-LES-CHARTREUX;1;775;Saulx-les-Chartreux;saulx les charteux;[2.266347492211693, 48.68502647142537];2.266347492;48.68502647;91160;91587
SAULX-MARCHAIS;3;1;Saulx-Marchais;saulx marchais;[1.8362488251408302, 48.8461753928531];1.836248825;48.84617539;78650;78588
SAULXURES;1;1;;saulxure;[7.123589256299788, 48.39244916836325];7.123589256;48.39244917;67420;67436
SAULXURES-LES-BULGNEVILLE;2;0;Saulxures-lès-Bulgnéville;saulxures les bugnevilles;[5.815765436556113, 48.19198574068763];5.815765437;48.19198574;88140;88446
SAULXURES-LES-NANCY;1;4;Saulxures-lès-Nancy;sauxures les nancy;[6.253948873423607, 48.68583347501362];6.253948873;48.68583348;54420;54495
SAULXURES-LES-VANNES;0;63;Saulxures-lès-Vannes;saulxures les vannes;[5.800507938133099, 48.51914918952377];5.800507938;48.51914919;54170;54496
SAULXURES-SUR-MOSELOTTE;0;2;Saulxures-sur-Moselotte;saulxures s/moselotte;[6.7749386125852205, 47.95121292148652];6.774938613;47.95121292;88290;88447
SAULZAIS-LE-POTIER;0;3;Saulzais-le-Potier;saulzais le potier;[2.491995715849327, 46.60185232221288];2.491995716;46.60185232;18360;18245
SAULZET;1;0;Saulzet;saulzet;[3.221348773087974, 46.13772429182328];3.221348773;46.13772429;3800;3268
SAULZET-LE-FROID;23;0;Saulzet-le-Froid;saulzet le froid;[2.8922039920501352, 45.630945531810745];2.892203992;45.63094553;63970;63407
SAUMANE-DE-VAUCLUSE;1;271;Saumane-de-Vaucluse;saumane de vaucluse;[5.112084997679265, 43.938035751938386];5.112084998;43.93803575;84800;84124
SAUMERAY;0;123;Saumeray;saumeray;[1.318851048864783, 48.25159392206859];1.318851049;48.25159392;28800;28370
SAUMONT;7;0;Saumont;le saumont;[0.45569998363766806, 44.12729546158114];0.455699984;44.12729546;47600;47287
SAUMUR;1910;17;Saumur;saumur;[-0.08304105919881001, 47.26738535252108];-0.083041059;47.26738535;49400;49328
SAURAT;65;0;Saurat;saurat;[1.504798487507883, 42.88373844096076];1.504798488;42.88373844;9400;9280
SAURET-BESSERVE;3;0;Sauret-Besserve;sauret besserve;[2.8032318934089098, 45.98947943337182];2.803231893;45.98947943;63390;63408
SAUSHEIM;3;2;Sausheim;sausheim;[7.400657947461545, 47.78249801071423];7.400657947;47.78249801;68390;68300
SAUSSAN;189;2;Saussan;saussan;[3.7809591137928553, 43.5690132590069];3.780959114;43.56901326;34570;34295
SAUSSAY;9;0;Saussay;le saussay;[0.9251299977821751, 49.63691462764723];0.925129998;49.63691463;76760;76668
SAUSSEMESNIL;76;70;Saussemesnil;saussemesnil;[-1.48944877369826, 49.57288777514327];-1.489448774;49.57288778;50700;50567
SAUSSENS;30;0;Saussens;saussens;[1.724409980024003, 43.59085565596116];1.72440998;43.59085566;31460;31534
SAUSSET-LES-PINS;1;962;Sausset-les-Pins;sausset les pins;[5.117655069987523, 43.345669030450104];5.11765507;43.34566903;13960;13104
SAUSSEUZEMARE-EN-CAUX;1;65;Sausseuzemare-en-Caux;sausseuzemare en caux;[0.35001816771145405, 49.67101199258911];0.350018168;49.67101199;76110;76669
SAUSSIGNAC;0;133;Saussignac;saussignac;[0.320357088762916, 44.80263105551246];0.320357089;44.80263106;24240;24523
SAUSSINES;0;1;Saussines;saussines;[4.050388005594921, 43.75895477703584];4.050388006;43.75895478;34160;34296
SAUTEL;3;0;Sautel;sautel;[1.816304429665844, 42.9679030208313];1.81630443;42.96790302;9300;9281
SAUTERNES;0;3;Sauternes;sauterne;[-0.34153154173203404, 44.531082108992265];-0.341531542;44.53108211;33210;33504
SAUTEYRARGUES;0;1;Sauteyrargues;sauteyrargues;[3.918583980890615, 43.830914792971];3.918583981;43.83091479;34270;34297
SAUTRON;0;6;Sautron;sautron;[-1.6804726586023002, 47.273226934957115];-1.680472659;47.27322693;44880;44194
SAUVAGNAT-SAINTE-MARTHE;41;1;Sauvagnat-Sainte-Marthe;sauvagnat ste marthe;[3.208538058220076, 45.58970613546093];3.208538058;45.58970614;63500;63411
SAUVAGNON;0;585;Sauvagnon;sauvagnon;[-0.38909162387113105, 43.39331313189869];-0.389091624;43.39331313;64230;64511
SAUVAIN;8;130;Sauvain;sauvain;[3.86010526624514, 45.66413577654337];3.860105266;45.66413578;42990;42298
SAUVERNY;1;0;Sauverny;sauverny;[6.110438364331482, 46.3126908232981];6.110438364;46.31269082;1220;1397
SAUVETERRE;266;85;Sauveterre;sauveterre;[2.559913467325392, 43.453616772589804];2.559913467;43.45361677;81240;81278
SAUVETERRE-DE-COMMINGES;52;4;Sauveterre-de-Comminges;sauveterre de comminges;[0.672650254320715, 43.03366131647909];0.672650254;43.03366132;31510;31535
SAUVETERRE-DE-GUYENNE;0;4;Sauveterre-de-Guyenne;sauveterre  de guyenne;[-0.076619349195216, 44.70052278545348];-0.076619349;44.70052279;33540;33506
SAUVETERRE-LA-LEMANCE;0;3;Sauveterre-la-Lémance;sauvetere la lemance;[1.037912428188002, 44.58743334310352];1.037912428;44.58743334;47500;47292
SAUVETERRE-SAINT-DENIS;0;21;Sauveterre-Saint-Denis;sauveterre saint denis;[0.700092181214882, 44.14982509791193];0.700092181;44.1498251;47220;47293
SAUVIGNY;1;4;Sauvigny;sauvigny;[5.735966292657022, 48.501863482715315];5.735966293;48.50186348;55140;55474
SAUVIGNY-LE-BOIS;1;4;Sauvigny-le-Bois;sauvigny le bois;[3.9563927458144392, 47.51324547692763];3.956392746;47.51324548;89200;89378
SAUVIGNY-LES-BOIS;12;3;Sauvigny-les-Bois;sauvigny les bois;[3.266091940895392, 46.977062373994045];3.266091941;46.97706237;58160;58273
SAUVILLE;17;0;Sauville;sauville;[4.786677593972867, 49.55083166554533];4.786677594;49.55083167;8390;8405
SAUX;1;0;;saux;[1.078235270541753, 44.39390911545796];1.078235271;44.39390912;46800;46300
SAUX-ET-POMAREDE;2;11;Saux-et-Pomarède;saux pomarede;[0.704879959692278, 43.1487043657778];0.70487996;43.14870437;31800;31536
SAUXILLANGES;110;0;Sauxillanges;sauxillanges;[3.37211320058917, 45.56293920200543];3.372113201;45.5629392;63490;63415
SAUZE-VAUSSAIS;136;1;Sauzé-Vaussais;sauze vaussais;[0.11121162390635501, 46.1223913244361];0.111211624;46.12239132;79190;79307
SAUZELLES;0;2;Sauzelles;sauzelle;[0.985473920462503, 46.65424765736038];0.98547392;46.65424766;36220;36213
SAVARTHES;20;0;Savarthès;savarthes;[0.803999322882598, 43.1222207361072];0.803999323;43.12222074;31800;31537
SAVAS-MEPIN;66;1;Savas-Mépin;savas mepin;[5.061744279924222, 45.496811736868295];5.06174428;45.49681174;38440;38476
SAVENAY;1;1;Savenay;savenay (44260);[-1.9184211910206792, 47.357064785426104];-1.918421191;47.35706479;44260;44195
SAVENES;0;226;Savenès;savenes;[1.185068910984943, 43.83059205402841];1.185068911;43.83059205;82600;82178
SAVENNES;28;54;Savennes;savennes;[2.496908929185964, 45.58040999437737];2.496908929;45.58040999;63750;63416
SAVENNIERES;3;0;Savennières;savennieres;[-0.667155831695976, 47.40586571798677];-0.667155832;47.40586572;49170;49329
SAVERES;0;86;Savères;saveres;[1.100031647981247, 43.37257489244004];1.100031648;43.37257489;31370;31538
SAVERNE;2;1;Saverne;saverne;[7.34206238198575, 48.74022500656978];7.342062382;48.74022501;67700;67437
SAVIANGES;0;18;Savianges;savianges;[4.601748800858138, 46.68990327368704];4.601748801;46.68990327;71460;71505
SAVIERES;1;0;;savieres;[3.9352883379956842, 48.40577715729749];3.935288338;48.40577716;10600;10368
SAVIGNAC;25;2;Savignac;savignac;[-0.108846337932245, 44.5147062102236];-0.108846338;44.51470621;33124;33508
SAVIGNAC-DE-DURAS;0;1;Savignac-de-Duras;savignac de duras;[0.18406817894409203, 44.71738749045699];0.184068179;44.71738749;47120;47294
SAVIGNAC-DE-L'ISLE;9;0;Savignac-de-l'Isle;savignac de l'isle;[-0.24028093175967902, 44.98656292620658];-0.240280932;44.98656293;33910;33509
SAVIGNAC-LES-EGLISES;84;2;Savignac-les-Églises;savignac les eglises;[0.9117557046476211, 45.275318104071665];0.911755705;45.2753181;24420;24527
SAVIGNAC-LES-ORMEAUX;0;1;Savignac-les-Ormeaux;savignac les romeaux;[1.7794467234863292, 42.68249508120152];1.779446723;42.68249508;9110;9283
SAVIGNAC-SUR-LEYZE;31;12;Savignac-sur-Leyze;savignac sur leyze;[0.792652792522746, 44.48302170192406];0.792652793;44.4830217;47150;47295
SAVIGNE-L'EVEQUE;0;1;;savigne c eveque;[0.28781283810684505, 48.08344880735003];0.287812838;48.08344881;72460;72329
SAVIGNE-SOUS-LE-LUDE;42;10;Savigné-sous-le-Lude;sauvigne sous le lude;[0.072415945452691, 47.62990691596467];0.072415945;47.62990692;72800;72330
SAVIGNE-SUR-LATHAN;1;3;Savigné-sur-Lathan;savigne sur lathan;[0.32668166985392, 47.4496709938626];0.32668167;47.44967099;37340;37241
SAVIGNEUX;2;1;Savigneux;savigneux;[4.100395727200237, 45.622396347115135];4.100395727;45.62239635;42600;42299
SAVIGNIES;3;92;Savignies;savignes;[1.9576382889261832, 49.46274527261747];1.957638289;49.46274527;60650;60609
SAVIGNY;4;2;Savigny;savigny;[5.951707671952859, 46.06949792876477];5.951707672;46.06949793;74520;74260
SAVIGNY-EN-SANCERRE;0;2;Savigny-en-Sancerre;savigny en sancerre;[2.798204052595006, 47.443781345353344];2.798204053;47.44378135;18240;18246
SAVIGNY-EN-SEPTAINE;1;0;Savigny-en-Septaine;savigny en septaine;[2.5681891873179072, 47.04549260148123];2.568189187;47.0454926;18390;18247
SAVIGNY-EN-VERON;2;5;Savigny-en-Véron;savigny en véron;[0.13019177416118002, 47.211124378186916];0.130191774;47.21112438;37420;37242
SAVIGNY-LE-TEMPLE;76;6;Savigny-le-Temple;savigny le temple;[2.573738612681532, 48.58847857687908];2.573738613;48.58847858;77176;77445
SAVIGNY-LES-BEAUNE;122;6;Savigny-lès-Beaune;savigny les beaune;[4.803429180125734, 47.080632143688206];4.80342918;47.08063214;21420;21590
SAVIGNY-LEVESCAULT;86;0;Savigny-Lévescault;savigny levescault;[0.477909234429134, 46.52896569054256];0.477909234;46.52896569;86800;86256
SAVIGNY-POIL-FOL;0;1;Savigny-Poil-Fol;savigny poil fol;[3.835126898383945, 46.78310554788753];3.835126898;46.78310555;58170;58274
SAVIGNY-SUR-ARDRES;0;2;Savigny-sur-Ardres;savigny sur ardes;[3.793598401370703, 49.25330406485283];3.793598401;49.25330406;51170;51527
SAVIGNY-SUR-BRAYE;2;1;Savigny-sur-Braye;savigny sur braye;[0.831215929044383, 47.86966042004062];0.831215929;47.86966042;41360;41238
SAVIGNY-SUR-CLAIRIS;0;1;Savigny-sur-Clairis;savigny/clairis;[3.083454383517991, 48.07627658974806];3.083454384;48.07627659;89150;89380
SAVIGNY-SUR-ORGE;14;32;Savigny-sur-Orge;savigny s/orge;[2.348738622154111, 48.684228392008706];2.348738622;48.68422839;91600;91589
SAVIGNY-SUR-SEILLE;27;0;Savigny-sur-Seille;savigny sur seille;[5.102539716109648, 46.63310484961744];5.102539716;46.63310485;71440;71508
SAVINES-LE-LAC;55;0;Savines-le-Lac;savines le lac;[6.393680592566275, 44.52732569917486];6.393680593;44.5273257;5160;5164
SAVOILLAN;2;0;Savoillan;savoillan;[5.372838027983889, 44.17444464082709];5.372838028;44.17444464;84390;84125
SAVOISY;53;0;Savoisy;savoisy;[4.39978655065854, 47.73651167144736];4.399786551;47.73651167;21500;21594
SAVONNIERES;369;0;Savonnières;savonnieres;[0.558778925824839, 47.34653421339734];0.558778926;47.34653421;37510;37243
SAVONNIERES-DEVANT-BAR;0;1;Savonnières-devant-Bar;savonnières devant bar;[5.175892437021956, 48.74897564374706];5.175892437;48.74897564;55000;55476
SAVONNIERES-EN-PERTHOIS;29;0;Savonnières-en-Perthois;savonnieres en perthois;[5.134832991316097, 48.60616249590702];5.134832991;48.6061625;55170;55477
SAVOYEUX;17;0;Savoyeux;savoyeux;[5.736276890649352, 47.54705160359851];5.736276891;47.5470516;70130;70481
SAVY;51;105;Savy;savy;[3.197641909625885, 49.8343646885867];3.19764191;49.83436469;2590;2702
SAVY-BERLETTE;0;161;Savy-Berlette;savy berlette;[2.558458134269582, 50.354416008306195];2.558458134;50.35441601;62690;62785
SAXI-BOURDON;0;3;Saxi-Bourdon;saxi bourdon;[3.487429963270702, 47.05620932700846];3.487429963;47.05620933;58330;58275
SAZE;1;1;Saze;saze;[4.698265388508908, 43.944700000773665];4.698265389;43.9447;30650;30315
SAZERAY;0;2;Sazeray;sazeray;[2.045315799457063, 46.44670961965407];2.045315799;46.44670962;36160;36214
SCAER;584;6;Scaër;scaer;[-3.730738357639189, 48.027990307231896];-3.730738358;48.02799031;29390;29274
SCEAUX;2;1;Sceaux;sceaux cedex;[2.295294145135886, 48.77681636904772];2.295294145;48.77681637;92330;92071
SCEAUX-D'ANJOU;0;141;Sceaux-d'Anjou;sceaux d anjou;[-0.609695817529977, 47.631308026560625];-0.609695818;47.63130803;49330;49330
SCEAUX-DU-GATINAIS;78;186;Sceaux-du-Gâtinais;sceaux du gatinais;[2.590529711786256, 48.12081209159791];2.590529712;48.12081209;45490;45303
SCEAUX-SUR-HUISNE;0;1;Sceaux-sur-Huisne;sceaux s/ huisne;[0.5807596858529941, 48.10112607811878];0.580759686;48.10112608;72160;72331
SCEY-MAISIERES;2;1;Scey-Maisières;scey maisiere;[6.079245210477196, 47.109277057634586];6.07924521;47.10927706;25290;25537
SCHAFFHOUSE-PRES-SELTZ;37;1;Schaffhouse-près-Seltz;schaffhouse pres seltz;[8.089676770549003, 48.91213210043062];8.089676771;48.9121321;67470;67440
SCHALBACH;31;0;Schalbach;schalbach;[7.155428354443869, 48.82110551238744];7.155428354;48.82110551;57370;57635
SCHALKENDORF;1;0;Schalkendorf;scalkendorf;[7.568343753182375, 48.83692547123255];7.568343753;48.83692547;67350;67441
SCHARRACHBERGHEIM-IRMSTETT;96;0;Scharrachbergheim-Irmstett;scharrachbergheim irmstett;[7.490281768198803, 48.58963378841997];7.490281768;48.58963379;67310;67442
SCHEIBENHARD;2;1;Scheibenhard;scheibenhardt;[8.144418847150217, 48.96949027721488];8.144418847;48.96949028;67630;67443
SCHERLENHEIM;3;0;Scherlenheim;scherlenheim;[7.533442459422347, 48.76608803129223];7.533442459;48.76608803;67270;67444
SCHERWILLER;2;477;Scherwiller;scherwiller;[7.415125203333811, 48.295249131729925];7.415125203;48.29524913;67750;67445
SCHILTIGHEIM;8;2;Schiltigheim;schilltigheim;[7.74408199334196, 48.61186602584674];7.744081993;48.61186603;67300;67447
SCHIRMECK;134;1;Schirmeck;schirmeck;[7.198021853161724, 48.49228667579846];7.198021853;48.49228668;67130;67448
SCHIRRHEIN;1;0;Schirrhein;schirrhein;[7.916948690623661, 48.79574600133641];7.916948691;48.795746;67240;67449
SCHIRRHOFFEN;57;0;Schirrhoffen;schirrhoffen;[7.925376755082559, 48.80699863450097];7.925376755;48.80699863;67240;67450
SCHMITTVILLER;1;0;Schmittviller;schmitviller;[7.186055545314901, 49.007156093828314];7.186055545;49.00715609;57412;57636
SCHNERSHEIM;1;1;Schnersheim;schnersheim;[7.5687636437664825, 48.66016539771572];7.568763644;48.6601654;67370;67452
SCHOELCHER;1;2;Schœlcher;schoelcher;[-61.100038609015705, 14.644921766088052];-61.10003861;14.64492177;97233;97229
SCHOENECK;177;2;Schœneck;schoeneck;[6.920437259405509, 49.21317432649132];6.920437259;49.21317433;57350;57638
SCHOPPERTEN;0;52;Schopperten;schoperten;[7.053812544118934, 48.94753987228214];7.053812544;48.94753987;67260;67456
SCHORBACH;32;1;Schorbach;schorbach;[7.405996666714304, 49.08069064446237];7.405996667;49.08069064;57230;57639
SCHWEIGHOUSE-SUR-MODER;3;1;Schweighouse-sur-Moder;schweighouse s. moder;[7.7377298253021785, 48.817215923916855];7.737729825;48.81721592;67590;67458
SCHWENHEIM;1;0;Schwenheim;schwenheim;[7.410040839042173, 48.71492555685018];7.410040839;48.71492556;67440;67459
SCHWEYEN;0;19;Schweyen;schweyen;[7.396279403513922, 49.16014774969707];7.396279404;49.16014775;57720;57641
SCHWOBSHEIM;38;31;Schwobsheim;schwobsheim;[7.574329040610924, 48.23650284769676];7.574329041;48.23650285;67390;67461
SCIECQ;34;0;Sciecq;sciecq;[-0.47463569353774404, 46.3703981884612];-0.474635694;46.37039819;79000;79308
SCIENTRIER;0;1;Scientrier;scentrier;[6.317611553394167, 46.120260125812585];6.317611553;46.12026013;74930;74262
SCIEZ;1;913;Sciez;sciez;[6.3807183415435205, 46.32473329546211];6.380718342;46.3247333;74140;74263
SCORBE-CLAIRVAUX;2;3;Scorbé-Clairvaux;scorbé clairvaux;[0.41052078039371503, 46.80709962175403];0.41052078;46.80709962;86140;86258
SCRIGNAC;0;482;Scrignac;scrignac;[-3.668561086775247, 48.42650586109714];-3.668561087;48.42650586;29640;29275
SCY-CHAZELLES;207;196;Scy-Chazelles;scy chaelles;[6.119848826662026, 49.11404177207562];6.119848827;49.11404177;57160;57642
SCYE;12;0;Scye;scye;[6.057235375798295, 47.658466755138434];6.057235376;47.65846676;70170;70483
SEBAZAC-CONCOURES;0;13;Sébazac-Concourès;sebazac concoures;[2.6111835081965573, 44.423278334487755];2.611183508;44.42327833;12740;12264
SEBOURG;171;0;Sebourg;sebourg;[3.645259794285039, 50.34412685647665];3.645259794;50.34412686;59990;59559
SEBRAZAC;0;2;;sebazac;[2.654923206080011, 44.537422675009566];2.654923206;44.53742268;12190;12265
SEBY;0;1;;64410   seby;[-0.39746226282101804, 43.47961524499331];-0.397462263;43.47961524;64410;64514
SECHAULT;0;24;Séchault;sechault;[4.7368875946128615, 49.27148565591661];4.736887595;49.27148566;8250;8407
SECHEVAL;56;0;Sécheval;secheval;[4.6699542030385714, 49.85960464097379];4.669954203;49.85960464;8150;8408
SECHILIENNE;0;199;Séchilienne;sechilienne;[5.830025645435703, 45.07260551137783];5.830025645;45.07260551;38220;38478
SECLIN;1;2;Seclin;seclin;[3.034404103678102, 50.54629140665377];3.034404104;50.54629141;59113;59560
SECONDIGNE-SUR-BELLE;0;5;Secondigné-sur-Belle;secondigné sur belle;[-0.314175852363277, 46.162514984724076];-0.314175852;46.16251498;79170;79310
SECONDIGNY;90;0;Secondigny;secondigny;[-0.44185012596647005, 46.61164277757663];-0.441850126;46.61164278;79130;79311
SECOURT;27;0;Secourt;secourt;[6.271650319441395, 48.94856433634899];6.271650319;48.94856434;57420;57643
SECQUEVILLE-EN-BESSIN;26;0;;secqueville en bessin;[-0.511118627861864, 49.234455618787315];-0.511118628;49.23445562;14740;14670
SEDAN;3024;2;Sedan;sedan;[4.929850524396486, 49.69705887496469];4.929850524;49.69705887;8200;8409
SEDERON;1;76;Séderon;sederon;[5.554160936491089, 44.19750464989221];5.554160936;44.19750465;26560;26340
SEGNY;1;0;Ségny;segny;[6.072877437919186, 46.293592840402326];6.072877438;46.29359284;1170;1399
SEGOUFIELLE;0;1;Ségoufielle;segoufielle;[1.131795536281633, 43.63085204323073];1.131795536;43.63085204;32600;32425
SEGRE;316;1;;segre;[-0.8633541041186801, 47.70166542265985];-0.863354104;47.70166542;49500;49331
SEGRIE-FONTAINE;0;3;;segrie fontaine;[-0.403899122288131, 48.82043014170476];-0.403899122;48.82043014;61100;61465
SEGRY;32;0;Ségry;segry;[2.095894333591526, 46.8846862373551];2.095894334;46.88468624;36100;36215
SEGUR;0;1;;segur;[2.843783464704617, 44.290466985095215];2.843783465;44.29046699;12290;12266
SEGUR-LES-VILLAS;7;0;Ségur-les-Villas;segur les villas;[2.8229839440284703, 45.20805457331799];2.822983944;45.20805457;15300;15225
SEGURA;0;114;Ségura;segura;[1.69275443805013, 43.03223072703123];1.692754438;43.03223073;9120;9284
SEGUS;0;48;Ségus;segus;[-0.10929459970850001, 43.06019571524303];-0.1092946;43.06019572;65100;65415
SEICHEBRIERES;14;0;Seichebrières;seichebrieres;[2.2740389904547023, 47.98182376341617];2.27403899;47.98182376;45530;45305
SEICHES-SUR-LE-LOIR;206;5;Seiches-sur-le-Loir;seiches sur le loir;[-0.358897551800651, 47.60391717930296];-0.358897552;47.60391718;49140;49333
SEIGNALENS;7;0;Seignalens;seignalens;[1.967110350125097, 43.09906781581872];1.96711035;43.09906782;11240;11375
SEIGNY;0;41;Seigny;seigny;[4.4393275614695025, 47.57718369342453];4.439327561;47.57718369;21150;21598
SEILH;376;1;Seilh;seilh;[1.356750071667118, 43.69009537991167];1.356750072;43.69009538;31840;31541
SEILLONS-SOURCE-D'ARGENS;5;133;Seillons-Source-d'Argens;seillons souce d argens;[5.876935700458123, 43.51509705654302];5.8769357;43.51509706;83470;83125
SEINE-PORT;16;1;Seine-Port;seine port;[2.554396546263307, 48.55146966611446];2.554396546;48.55146967;77240;77447
SEINGBOUSE;0;1;Seingbouse;seingbouse;[6.83222968227741, 49.107943871218225];6.832229682;49.10794387;57455;57644
SEISSAN;63;0;Seissan;seissan;[0.5715447285307, 43.4981861217207];0.571544729;43.49818612;32260;32426
SELAINCOURT;0;2;Seloncourt;selancourt;[5.944357118684255, 48.496609419502846];5.944357119;48.49660942;54170;54500
SELIGNE;10;0;;seligne;[-0.270834484675465, 46.13983207822643];-0.270834485;46.13983208;79170;79312
SELLES;46;156;Selles;selles;[1.889643478470473, 50.695942848558246];1.889643478;50.69594285;62240;62786
SELLES-SUR-CHER;40;6;Selles-sur-Cher;selles s/cher;[1.563870824957314, 47.27764476871701];1.563870825;47.27764477;41130;41242
SELLIERES;0;191;Sellières;sellieres;[5.556752385121248, 46.825419703531715];5.556752385;46.8254197;39230;39508
SELONGEY;251;0;Selongey;selongey;[5.199510688194299, 47.59496986329159];5.199510688;47.59496986;21260;21599
SEMALENS;119;0;Sémalens;semalens;[2.109291674492005, 43.598998517961824];2.109291674;43.59899852;81570;81281
SEMALLE;0;57;Semallé;semalle;[0.15478366716973502, 48.47353486642611];0.154783667;48.47353487;61250;61467
SEMBADEL;1;0;Sembadel;sembadel;[3.694361801816694, 45.271643023269114];3.694361802;45.27164302;43160;43237
SEMBAS;16;0;Sembas;sembas;[0.6459817672358571, 44.32290024492926];0.645981767;44.32290024;47360;47297
SEMBLANCAY;0;1;Semblançay;semblancay;[0.5648458581715881, 47.503449934672936];0.564845858;47.50344993;37360;37245
SEMEACQ-BLACHON;0;80;Séméacq-Blachon;semeacq blachon;[-0.10704059228741, 43.5034837710712];-0.107040592;43.50348377;64350;64517
SEMELAY;1;0;Sémelay;semelay;[3.8620928588673333, 46.86116320448747];3.862092859;46.8611632;58360;58276
SEMENS;1;0;Semens;semens;[-0.23296092691557002, 44.61328439093031];-0.232960927;44.61328439;33490;33510
SEMENTRON;0;1;Sementron;sementron;[3.361834281970094, 47.63127841730375];3.361834282;47.63127842;89560;89383
SEMERIES;14;1;Sémeries;semeries;[3.988542386837421, 50.10498391695789];3.988542387;50.10498392;59440;59562
SEMERVILLE;0;1;;semerville;[1.386017491841887, 47.92218405240766];1.386017492;47.92218405;41160;41244
SEMEZANGES;14;0;Semezanges;semezanges;[4.851049911169185, 47.21557360021391];4.851049911;47.2155736;21220;21601
SEMONDANS;0;68;Semondans;semondans;[6.692761230612443, 47.540222225063715];6.692761231;47.54022223;25750;25540
SEMPESSERRE;14;2;Sempesserre;sempesserre;[0.6411835607012281, 44.02119358090398];0.641183561;44.02119358;32700;32429
SEMUR-EN-BRIONNAIS;1;132;Semur-en-Brionnais;semur en brionnais;[4.090141547617096, 46.27563967276267];4.090141548;46.27563967;71110;71510
SEMUSSAC;3;1;Semussac;semussac;[-0.9151569672955541, 45.599275365835574];-0.915156967;45.59927537;17120;17425
SENAC;21;1;Sénac;senac;[0.18836823208136802, 43.35807452382716];0.188368232;43.35807452;65140;65418
SENAILLAC-LATRONQUIERE;0;48;Sénaillac-Latronquière;senaillac latronquiere;[2.074061866941532, 44.83622306975746];2.074061867;44.83622307;46210;46302
SENAN;0;1;Senan;senan;[3.3580232524279072, 47.91365234380076];3.358023252;47.91365234;89710;89384
SENANTES;106;159;Senantes;senantes;[1.58443037368413, 48.656065222518095];1.584430374;48.65606522;28210;28372
SENARENS;0;1;Sénarens;senarens;[0.9759583215395231, 43.35190051653275];0.975958322;43.35190052;31430;31543
SENARPONT;22;0;Senarpont;senarpont;[1.718346053693956, 49.891435146129254];1.718346054;49.89143515;80140;80732
SENAS;0;4;Sénas;senas;[5.086878844107569, 43.744606601792135];5.086878844;43.7446066;13560;13105
SENAUD;1;0;;senaud;[5.379189114479351, 46.39448680017992];5.379189114;46.3944868;39160;39509
